"","id","nom_estab","raz_social","codigo_act","nombre_act","per_ocu","tipo_vial","nom_vial","tipo_v_e_1","nom_v_e_1","tipo_v_e_2","nom_v_e_2","tipo_v_e_3","nom_v_e_3","numero_ext","letra_ext","edificio","edificio_e","numero_int","letra_int","tipo_asent","nomb_asent","tipoCenCom","nom_CenCom","num_local","cod_postal","cve_ent","entidad","cve_mun","municipio","cve_loc","localidad","ageb","manzana","telefono","correoelec","www","tipoUniEco","latitud","longitud","fecha_alta"
"48",6258166,"COURTVARD BY MARRIOTT REVOLUCIÓN","HOTEL FLAMINGOS PLAZA SA DE CV",721111,"Hoteles con otros servicios integrados","101 a 250 personas","CIRCUITO","INTERIOR (AVENIDA REVOLUCIÓN)","CALLE","11 DE ABRIL","CALLE","MÁRTIRES DE TACUBAYA","AVENIDA","PRIMERO DE MAYO",333,"","","",0,"","COLONIA","TACUBAYA","","","",11870,9,"CIUDAD DE MÉXICO",16,"Miguel Hidalgo",1,"Miguel Hidalgo","1156",24,"","CONTABILIDAD@HOTELCDMX.COM","WWW.COURTYARD-MEXICO-CITY-REVOLUCION.HOTEL-RN.COM","Fijo",19.39659172,-99.1853661,"2010-07"
"49",6772863,"DE LA ONE VACATIONS","GARRIDO LICONA Y ASOCIADOS SC",721111,"Hoteles con otros servicios integrados","0 a 5 personas","AVENIDA","Avenida de las Naciones","CALLE","Dakota","AVENIDA","Insurgentes Sur","CALLE","Filadelfia",65,"","WORLD TRADE CENTER","PISO 31",27,"","COLONIA","NAPOLES","EDIFICIO COMERCIAL Y DE SERVICIOS","WORLD TRADE CENTER","",3810,9,"CIUDAD DE MÉXICO",14,"Benito Juárez",1,"Benito Juárez","219",1,"","MTKWTCDELAONE@GMAIL.COM","","Fijo",19.39494467,-99.17457401,"2016-10"
"50",6318281,"DECAMERON","DECAMERON SA DE CV",721111,"Hoteles con otros servicios integrados","6 a 10 personas","CALLE","PLAZA NECAXA","CALLE","RÍO SENA","CALLE","RÍO PÁNUCO","CALLE","RÍO USUMACINTA",2,"","","",201,"","COLONIA","CUAUHTÉMOC","","","",6500,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","790",10,"","CARLOS.GARCIA@DECAMERON.COM","","Fijo",19.43112,-99.16622,"2010-07"
"51",6266026,"DESPACHO ADMINISTRATIVO","REAL CARI SA DE CV",721112,"Hoteles sin otros servicios integrados","0 a 5 personas","CALLE","MARCOS LÓPEZ JIMÉNEZ","CALLE","ELISA ACUÑA ROSETE","CALLE","CUTBERTO AROCHE","CALLE","G. ÁLVAREZ T.",0,"SN","","",NA,"","COLONIA","SANTA MARTHA ACATITLA","","","",NA,9,"CIUDAD DE MÉXICO",7,"Iztapalapa",1,"Iztapalapa","623",2,"","","","Fijo",19.3781,-99.01491,"2010-07"
"52",6314213,"DORADOS CONVENTIONS & RESORT","CONGRESOS Y HOSPEDAJES DE MEXICO SA DE CV",721111,"Hoteles con otros servicios integrados","6 a 10 personas","EJE VIAL","3 PONIENTE (AVENIDA COYOACÁN)","CALLE","MARTÍN MENDALDE","CALLEJON","PILARES","CALLE","3 PONIENTE (AVENIDA COYOACÁN)",1058,"","","",0,"","COLONIA","DEL VALLE","","","",3104,9,"CIUDAD DE MÉXICO",14,"Benito Juárez",1,"Benito Juárez","609",18,"","GVENTAS@HOTELESDORADOS.COM","WWW.DORADOSRESORT.COM","Fijo",19.37887727,-99.16910653,"2010-07"
"53",6797809,"ECO HOTEL","OPERADORA LOS SACEDA SA DE CV",721112,"Hoteles sin otros servicios integrados","11 a 30 personas","CALLE","GRAL.IGNACOZARAGOZA","CALLE","MOCTEZUMA","CALLE","CARLOS J. MENESES","CALLE","CARLOS J. MENESES",114,"","","",NA,"","COLONIA","BUENAVISTA","","","",6350,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","502",19,"","","","Fijo",19.44395002,-99.14929175,"2017-11"
"54",6259065,"ECONO EXPRESS HOTEL","",721112,"Hoteles sin otros servicios integrados","31 a 50 personas","CALZADA","CALZADA DE TLALPAN","CALLE","LAGO PONIENTE","CALLE","PRIVADA LAGO","CALLE","JUAN ESCUTIA",1037,"","","",NA,"","COLONIA","NATIVITAS","","","",3500,9,"CIUDAD DE MÉXICO",14,"Benito Juárez",1,"Benito Juárez","505",10,"","RECEPCION@ECONOEXPRESSHOTEL.COM","WWW.ECONOEXPRESSHOTEL.COM","Fijo",19.38023757,-99.14033957,"2010-07"
"55",6305085,"EL CID RESORT","HOTELES EL CID MAZATLAN SA DE CV",721111,"Hoteles con otros servicios integrados","0 a 5 personas","AVENIDA","PASEO DE LA REFORMA","AVENIDA","RÍO NILO","CALLE","RÍO MISSISSIPI","CALLE","RÍO LERMA",423,"","","",5,"","COLONIA","CUAUHTÉMOC","","","",6500,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","930",5,"","","","Fijo",19.42566,-99.1714,"2010-07"
"56",6258506,"EL HOTELITO","INMOBILIARIA VERDUGO SA DE CV",721112,"Hoteles sin otros servicios integrados","6 a 10 personas","CALZADA","DE TLALPAN","CALZADA","ESPLIEGO","CALLE","NEZAHUALPILLI","AVENIDA","DIVISIÓN DEL NORTE",2591,"","","",0,"","COLONIA","XOTEPINGO","","","",NA,9,"CIUDAD DE MÉXICO",3,"Coyoacán",1,"Coyoacán","696",21,"","A.AMARO@MARALIFLORES.COM","","Fijo",19.32571616,-99.13900599,"2014-12"
"57",6314904,"ESTACIONAMIENTO DE GEVIC","GEVIC SA DE CV",721111,"Hoteles con otros servicios integrados","0 a 5 personas","CALLE","CIENCIAS","CALLE","AVENIDA PROGRESO","CALLE","JOSÉ MARTÍ","CALLE","GENERAL SALVADOR ALVARADO",83,"","","",0,"","COLONIA","ESCANDÓN","","","",11800,9,"CIUDAD DE MÉXICO",16,"Miguel Hidalgo",1,"Miguel Hidalgo","118A",10,"5552735551","APC_9704@YAHOO.COM.MX","","Fijo",19.40363634,-99.1807442,"2010-07"
"58",1042286,"ESTACIONAMIENTO HOTEL PREMIER","HOTEL PREMIER SA",721111,"Hoteles con otros servicios integrados","0 a 5 personas","CALLE","MILAN","CALLE","GENERAL PRIM","CALLE","LUCERNA","CALLE","VIENA",19,"","","",NA,"","COLONIA","JUAREZ","","","",6600,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","856",16,"","SELENE.CANIZAL@OAMYASOCIADOS.COM","","Fijo",19.43086464,-99.15665721,"2010-07"
"59",1042268,"ESTACIONAMIENTO PÚBLICO PERTENECIENTE AL HOTEL EMPORIO","OPERADORA TURISTICA EMPORIO REFORMA SA DE CV",721111,"Hoteles con otros servicios integrados","0 a 5 personas","CALLE","GENERAL PRIM","CALLE","MILÁN","CALLE","VIENA","CALLE","LUCERNA",114,"","","",0,"","COLONIA","JUÁREZ","","","",6600,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","856",16,"","","","Fijo",19.43108662,-99.15731956,"2010-07"
"60",755058,"ESTACIONAMIENTO Y PENCION GLORIA","PROMOTORA HOTEL LAS GLORIAS SA DE CV",721112,"Hoteles sin otros servicios integrados","0 a 5 personas","CALLE","MAR MEDITERRANEO","CALLE","MAR CARIBE","CALLE","MAR BERHING","CALLE","F.F. C.C. NACIONALES",80,"B","","",NA,"80 A","COLONIA","TACUBA","","","",11410,9,"CIUDAD DE MÉXICO",16,"Miguel Hidalgo",1,"Miguel Hidalgo","54",5,"","HLASGLORIAS@OUTLOOK.COM","","Fijo",19.45922957,-99.18387188,"2010-07"
"61",6258447,"EUROSTAR SUITES REFORMA","OPERADORA HOTELERA MICHELANGELO SA DE CV",721111,"Hoteles con otros servicios integrados","11 a 30 personas","CALLE","RÍO AMAZONAS","CALLE","RÍO LERMA","AVENIDA","PASEO DE LA REFORMA","CALLE","RÍO GUADIANA",78,"","","",0,"","COLONIA","CUAUHTÉMOC","","","",6500,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","837",1,"","","WWW.EROSTARSHOTELS.COM.MX","Fijo",19.43057199,-99.16323994,"2014-12"
"62",6318362,"EUROSTAR ZONA ROSA","OPERADORA HOTELERA ZONA ROSA SA DE CV",721111,"Hoteles con otros servicios integrados","11 a 30 personas","CALLE","LONDRES","CALLE","AMBERES","CALLE","GÉNOVA","CALLE","HAMBURGO",115,"","","",0,"SN","COLONIA","JUÁREZ","","","",6600,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","095A",8,"","","WWW.EUROESTARSUITSZONAROSA.COM","Fijo",19.42540892,-99.16414743,"2010-07"
"63",694685,"EUROSUITES MOTEL","EUROSUITES MOTEL SA DE CV",721113,"Moteles","11 a 30 personas","AVENIDA","FERROCARRIL INDUSTRIAL","CALLE","NORTE 25","CALLE","ESCAPE 2114A","AVENIDA","OCEANÍA",100,"A","","",NA,"","COLONIA","PROGRESISTA","","","",15530,9,"CIUDAD DE MÉXICO",17,"Venustiano Carranza",1,"Venustiano Carranza","441",15,"5557861000","","","Fijo",19.43510801,-99.10462511,"2014-12"
"64",6735629,"EXE CITY EX REFORMA","OPERADORA HOTELERA MICHELANGELO SA DE CV",721111,"Hoteles con otros servicios integrados","11 a 30 personas","CALLE","ROMA","CALLE","DINAMARCA","CALLE","AV DE LOS INSURGENTES SUR","CALLE","NINGUNO",40,"","","",0,"","COLONIA","JUÁREZ","PASAJE Y ANDADOR COMERCIAL","","",6600,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","803",3,"","","WWW.EUROSTARSHOTELS.COM.MX","Fijo",19.42975734,-99.15933475,"2016-10"
"65",6259160,"EXPLOTADORA DE INMUEBLES LA MORENA SA DE CV","EXPLOTADORA DE INMUEBLES LA MORENA SA DE CV",721111,"Hoteles con otros servicios integrados","6 a 10 personas","AVENIDA","PASEO DE LA REFORMA","AVENIDA","RÍO GUADALQUIVIR","CALLE","RÍO NILO","CALLE","RÍO VOLGA",373,"","","",NA,"","COLONIA","CUAUHTÉMOC","","","",6500,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","930",4,"","","","Fijo",19.4265,-99.16959,"2010-07"
"66",6317017,"FA SANTA FE","HOTELES Y VILLAS POSADAS SA DE CV",721111,"Hoteles con otros servicios integrados","51 a 100 personas","CALLE","3","AVENIDA","SANTA FE","AVENIDA","JAVIER BARROS SIERRA","CALLE","ANTONIO DOVALI JAIME",55,"","","",NA,"","COLONIA","LOMAS DE SANTA FE","","","",1219,9,"CIUDAD DE MÉXICO",10,"Álvaro Obregón",1,"Álvaro Obregón","1542",51,"","","","Fijo",19.36518925,-99.26267015,"2010-07"
"67",1060535,"FAIRMONT RESERVACIONES HOTELERAS Y RESORT","ORGANIZACION IDEAL S DE RL DE CV",721112,"Hoteles sin otros servicios integrados","6 a 10 personas","AVENIDA","MAGDALENA","CALLE","LUZ SAVIÑÓN","CALLE","JESÚS URQUIAGA","CALLE","ROMERO DE TERREROS",125,"","","",0,"","COLONIA","DEL VALLE NORTE","","","",3103,9,"CIUDAD DE MÉXICO",14,"Benito Juárez",1,"Benito Juárez","223",8,"","ALFREDO.SOBERANIS@MUNDOIMPERIAL.COM","WWW.PRINCESSMUNDOIMPERIAL.COM","Fijo",19.39561581,-99.17068887,"2010-07"
"68",6310646,"FI ACAPULCO","PLAYA PONIENTE SA DE CV",721111,"Hoteles con otros servicios integrados","0 a 5 personas","CALLE","MONTES URALES NORTE","CALLE","PELVOUX","AVENIDA","PASEO DE LA REFORMA","CALLE","PRADO SUR",635,"","","",0,"","COLONIA","LOMAS DE CHAPULTEPEC","","","",11000,9,"CIUDAD DE MÉXICO",16,"Miguel Hidalgo",1,"Miguel Hidalgo","995",18,"","CONTADORPP@CORPOMET.COM.MX","","Fijo",19.42626184,-99.20438437,"2013-07"
"69",6306650,"FI INSURGENTES VIADUCTO","HOTELES Y VILLAS POSADAS SA DE CV",721111,"Hoteles con otros servicios integrados","51 a 100 personas","CALLE","JOSÉ MARTÍ","CALLE","NUEVO LEÓN","CALLE","INGENIEROS","CALLE","TOPÓGRAFOS",553,"","","",0,"","COLONIA","ESCANDÓN","","","",11800,9,"CIUDAD DE MÉXICO",16,"Miguel Hidalgo",1,"Miguel Hidalgo","1226",17,"","","","Fijo",19.3999978,-99.17085038,"2010-07"
"70",6258835,"FIBNAMEX","FIBNAMEX SA DE CV",721111,"Hoteles con otros servicios integrados","0 a 5 personas","PERIFERICO","BOULEVARD ADOLFO RUÍZ CORTINES","CALLE","2 ORIENTE","CALLE","3 ORIENTE","CALLE","2 NORTE",5271,"","","",0,"","COLONIA","TORIELLO GUERRA","","","",NA,9,"CIUDAD DE MÉXICO",12,"Tlalpan",1,"Tlalpan","411",2,"","RGANDARA@DEWIMED.COM.MX","","Fijo",19.29427604,-99.15879813,"2014-12"
"71",6726714,"FIESTA INN","CONTROLADORA HOTELERA POH SA DE CV",721111,"Hoteles con otros servicios integrados","51 a 100 personas","AVENIDA","4 ORIENTE (RÍO CHURUBUSCO)","EJE VIAL","5 SUR (LEYES DE REFORMA)","CALLE","NINGUNO","CALLE","FRUTAS Y LEGUMBRES",1635,"","","",0,"","COLONIA","CENTRAL DE ABASTO","CENTRO Y PLAZA COMERCIAL","PLAZA CENTRAL","",9040,9,"CIUDAD DE MÉXICO",7,"Iztapalapa",1,"Iztapalapa","2475",10,"","CONTRALORFIPLC@POSADAS.COM","WWW.FIESTAINN.COM","Fijo",19.37868591,-99.09566843,"2016-01"
"72",6310683,"FIESTA INN","HOTELES Y VILLAS POSADAS SA DE CV",721111,"Hoteles con otros servicios integrados","51 a 100 personas","CALLE","GRAN SUR","BOULEVARD","ADOLFO RUÍZ CORTINES  ANILLO PERIFÉRICO","OTRO (ESPECIFIQUE)","NINGUNO","OTRO (ESPECIFIQUE)","NINGUNO",5530,"","","",0,"","COLONIA","EL PEDREGAL CARRASCO","","","",4700,9,"CIUDAD DE MÉXICO",3,"Coyoacán",1,"Coyoacán","1641",40,"","","WWW.FIESTAINN.COM","Fijo",19.3021085,-99.16564796,"2014-12"
"73",6327153,"FIESTA INN AEROPUERTO CIUDAD DE MEXICO","HOTELES Y VILLAS POSADAS SA DE CV",721111,"Hoteles con otros servicios integrados","101 a 250 personas","BOULEVARD","PUERTO AEREO","CONTINUACION","NORTE 33","CONTINUACION","PUERTO AEREO","CALLE","ORIENTE 174",502,"","","",0,"","COLONIA","MOCTEZUMA SEGUNDA SECCION","","","",15530,9,"CIUDAD DE MÉXICO",17,"Venustiano Carranza",1,"Venustiano Carranza","564",1,"","VERONICA.AREVALO@POSADAS.COM","","Fijo",19.43490774,-99.08820173,"2010-07"
"74",6310834,"FIESTA INN BUENAVISTA","HOTELES Y VILLAS POSADAS SA DE CV",721111,"Hoteles con otros servicios integrados","51 a 100 personas","AVENIDA","EJE 1 MOSQUETA","AVENIDA","INSURGENTES","CALLE","JUAN ALDAMA","AVENIDA","RICARDO FLORES MAGÓN",259,"","","",10,"","COLONIA","6350","","","",6350,9,"CIUDAD DE MÉXICO",16,"Miguel Hidalgo",1,"Miguel Hidalgo","849",2,"","FARVC@OPERADORA.COM","","Fijo",19.42751382,-99.20446297,"2010-07"
"75",6258460,"FIESTA INN CENTRO HISTÓRICO","HOTELES Y VILLAS POSADAS SA DE CV",721111,"Hoteles con otros servicios integrados","51 a 100 personas","AVENIDA","JUÁREZ","CALLE","5","AVENIDA","3","CALLE","5",76,"","","",0,"","COLONIA","CENTRO","EDIFICIO COMERCIAL Y DE SERVICIOS","","",6000,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","748",26,"","VERONICA.AREVALO@POSADS.COM","","Fijo",19.43500497,-99.14675823,"2010-07"
"76",6813982,"FIESTA INN INSURGENTES SUR","HOTELES Y VILLAS POSADAS SA DE CV",721111,"Hoteles con otros servicios integrados","51 a 100 personas","AVENIDA","DAMAS","CERRADA","9","OTRO (ESPECIFIQUE)","99","CALLE","MERCADERES",130,"","","",0,"","COLONIA","SAN JOSE INSURGENTE","EDIFICIO COMERCIAL Y DE SERVICIOS","","",3900,9,"CIUDAD DE MÉXICO",14,"Benito Juárez",1,"Benito Juárez","914",2,"","VERONICA.AREALOS@POSADAS.COM","","Fijo",19.36357752,-99.18322204,"2017-11"
"77",1016380,"FINCA SANTA VERACRUZ","UNION IMPULSORA DE HOTELES SA DE CV",721111,"Hoteles con otros servicios integrados","11 a 30 personas","CALLE","JOSÉ MARÍA LAFRAGUA","CALLE","MAESTRO ANTONIO CASO","CALLE","AVENIDA DE LA REPÚBLICA","AVENIDA","IGNACIO RAMÍREZ",7,"","EDIFICIO SIN NOMBRE","PLANTA BAJA",NA,"","COLONIA","TABACALERA","","","",6030,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","729",4,"","HOTEL@HOTEL-CASABLANCA.COM.MX","","Fijo",19.4345062,-99.15348018,"2014-12"
"78",8387231,"FLOW SUITES SA","ARRENDAMIENTO ESPECIALIZADO TURISTICO SA DE CV",721112,"Hoteles sin otros servicios integrados","11 a 30 personas","AVENIDA","PARQUE","CALLE","ARIZONA","CALLE","CHICAGO","CALLE","MIAMI",24,"","","",NA,"","COLONIA","NAPOLES","","","",3810,9,"CIUDAD DE MÉXICO",14,"Benito Juárez",1,"Benito Juárez","204",2,"","WTC@FLOWSUITES.COM","WWW.FLOWSUITES.COM","Fijo",19.39480693,-99.17567795,"2019-11"
"79",6325300,"GRAN HOTEL AMAZONAS","GRAN HOTEL AMAZONAS SA DE CV",721111,"Hoteles con otros servicios integrados","51 a 100 personas","CALZADA","SAN ANTONIO ABAD","CALLE","ALFREDO CHAVERO","CALLE","MANUEL GUTIÉRREZ NÁJERA","CALLE","5 DE FEBRERO",161,"","","",0,"","COLONIA","OBRERA","","","",6800,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","1159",13,"","HOTEL2@PRODIGY.NET.MX","GRANHOTELAMAZONAS.COM","Fijo",19.41427391,-99.13500938,"2010-07"
"80",6258483,"GRAN HOTEL DE LA CIUDAD DE MÉXICO","ADMINISTRADORA HOTELERA DEL CENTRO SA DE CV",721111,"Hoteles con otros servicios integrados","101 a 250 personas","CALLE","16 DE SEPTIEMBRE","CALLE","PALMA","CALLE","PLAZA DE LA CONSTITUCIÓN","AVENIDA","FRANCISCO I. MADERO",82,"","","",82,"","COLONIA","CENTRO","","","",6000,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","771",5,"","","","Fijo",19.43202749,-99.13467699,"2010-07"
"81",9284173,"GRANA HOTEL & SUITES","GRANA HOTEL & SUITES",721111,"Hoteles con otros servicios integrados","0 a 5 personas","AVENIDA","Tláhuac","CALLE","Gloria","CERRADA","Primera Progreso","CALLE","Segunda Cerrada Progreso",4168,"SN","","",0,"","COLONIA","EJIDAL SANTA MARIA TOMATLAN","","","",9870,9,"CIUDAD DE MÉXICO",7,"Iztapalapa",1,"Iztapalapa","1867",5,"","","","Fijo",19.32495649,-99.09871877,"2020-11"
"82",6325304,"GRUPO HOTEL EL SALVADOR","GRUPO HOTEL EL SALVADOR SA DE CV",721111,"Hoteles con otros servicios integrados","11 a 30 personas","CALLE","REPÚBLICA DEL SALVADOR","CALLE","BOLÍVAR","CALLE","ISABEL LA CATÓLICA","CALLE","REPÚBLICA DE URUGUAY",16,"","","",0,"","COLONIA","CENTRO","","","",6080,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","818",4,"","INFO@HOTELELSALVADOR.COM","WWW.HOTELELSALVADOR.COM","Fijo",19.43024358,-99.1407202,"2010-07"
"83",6317384,"GRUPO HOTELERO SANTA FE","GRUPO HOTELERO SANTA FE SAB DE CV",721111,"Hoteles con otros servicios integrados","31 a 50 personas","AVENIDA","JUAN SALVADOR AGRAZ","AVENIDA","VASCO DE QUIROGA","AVENIDA","CARLOS FERNANDEZ GRAEF","PROLONGACION","VASCO DE QUIROGA",65,"","EDIFICIO SIN NOMBRE","PISO 21",NA,"","COLONIA","SANTA FE","","","",5348,9,"CIUDAD DE MÉXICO",4,"Cuajimalpa de Morelos",1,"Cuajimalpa de Morelos","369",71,"","MRUIZ@GSF-HOTELS.COM","","Fijo",19.35922956,-99.27166286,"2010-07"
"84",7595308,"HACIENDA SAN JUAN","",721112,"Hoteles sin otros servicios integrados","0 a 5 personas","CALLE","ARBOLEDAS (CAMINO A LA MARINA)","CALLE","CEDROS (RAMON ITURBIDE)","CALLE","EUCALIPTO (RAFAEL TAPIA)","CALLE","XITLE (MIGUEL M. ACOSTA GUAJARDO)",9,"","","",NA,"","COLONIA","HEROES DE 1910","","","",14760,9,"CIUDAD DE MÉXICO",12,"Tlalpan",124,"Héroes de 1910","1227",14,"","","","Fijo",19.24675858,-99.23993354,"2019-11"
"85",8337871,"HAMPTON  SUITES","INMOBILIARIA  MOSE SA DE CV",721112,"Hoteles sin otros servicios integrados","11 a 30 personas","CALLE","5 DE FEBRERO","CALLE","REPUBLICA DEL SALVADOR","CALLE","REPUBLICA DE URUGUAY","CALLE","20 DE NOVIEMBRE",24,"","","",NA,"","COLONIA","CENTR0","","","",6080,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","818",14,"","","","Fijo",19.42991038,-99.13460642,"2019-11"
"86",9300691,"HAUSUITES","OPERADORA NOCHEBUENA SA DE CV",721111,"Hoteles con otros servicios integrados","6 a 10 personas","AUTOPISTA","MEXICO-TOLUCA","CALLE","JUAN SORDO MADALENO","CALLE","JUAN O GORMAN","AVENIDA","SANTA FE",1190,"","","",NA,"TORRE B","COLONIA","CRUZ MANCA","","","",5349,9,"CIUDAD DE MÉXICO",4,"Cuajimalpa de Morelos",1,"Cuajimalpa de Morelos","369",69,"","ADMINISTRACION@HAUSUITES.MX","WWWHAUSUITES.MX","Fijo",19.36072767,-99.27048648,"2020-11"
"87",6857949,"HERMES DESARROLLOS TURISTICOS SA DE CV","HERMES DESARROLLOS TURISTICOS SA DE CV",721111,"Hoteles con otros servicios integrados","251 y más personas","AVENIDA","PASEO DE LA REFORMA","CALLE","RÍO GUADALQUIVIR","CALLE","RÍO NILO","CALLE","RÍO VOLGA",383,"","EDIFICIO BANORTE","PISO 8",8,"","COLONIA","CUAUHTEMOC","","","",6500,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","930",4,"","","","Fijo",19.42626123,-99.17013241,"2019-04"
"88",6864033,"HILTON AEROPUERTO","CHARTWELL DE NUEVO LAREDO SA DE CV",721111,"Hoteles con otros servicios integrados","31 a 50 personas","AVENIDA","SONORA","EJE VIAL","TEXCOCO","AVENIDA","INTERIOR (BOULEVARD PUERTO AÉREO)","CALLE","INTERIOR (BOULEVARD PUERTO AÉREO)",0,"SN","TERMINAL 1","",0,"","COLONIA","VENUSTIANO CARRANZA","AEROPUERTO","AEROPUERTO INTERNACIONAL DE LA CIUDAD DE MEXICO","",15620,9,"CIUDAD DE MÉXICO",17,"Venustiano Carranza",1,"Venustiano Carranza","140",1,"","","WWW.NH-HOTELS.COM","Fijo",19.43752074,-99.07950784,"2019-04"
"89",6232538,"HOLIDAY EXPRESS","OPERADORA DE ESTANCIAS TURISTICAS SA DE CV",721112,"Hoteles sin otros servicios integrados","31 a 50 personas","CALLE","GUILLERMO GONZALEZ CAMARENA","AVENIDA","SANTA FE","AVENIDA","VASCO DE QUIROGA","CALLE","MINA LA MEXICANA",1400,"","","",NA,"","COLONIA","ZEDEC SANTA FE","","","",1210,9,"CIUDAD DE MÉXICO",10,"Álvaro Obregón",1,"Álvaro Obregón","1542",49,"","","","Fijo",19.36480135,-99.26527561,"2010-07"
"90",6705593,"HOLIDAY INN","OPERADORA ALRO SA DE CV",721111,"Hoteles con otros servicios integrados","101 a 250 personas","CALLE","DOCTOR MARIANO AZUELA","EJE VIAL","1 NORTE (JOSÉ ANTONIO ALZATE)","CALLE","SALVADOR DÍAZ MIRÓN","CALLE","DOCTOR ENRIQUE GONZÁLEZ MARTÍNEZ",12,"","","",0,"","COLONIA","SANTA MARIA LA RIBERA","","","",6400,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","606",3,"","CONTRALORIA@HINNBUENAVISTA.COM","WWW.HOLIDAYNN.COM/MEXICOBUENAVISTA","Fijo",19.44261285,-99.15523623,"2016-01"
"91",6316970,"HOLIDAY INN & SUITES MEXICO MEDICA SUR","SERVICIOS HOTELEROS MS SA DE CV",721111,"Hoteles con otros servicios integrados","11 a 30 personas","CALLE","PUENTE DE PIEDRA","CALLE","CUAUHTÉMOC","PRIVADA","XONTEPEC","CALLE","CALLE DEL RÍO",150,"","","",NA,"","COLONIA","TORIELLO GUERRA","","","",14050,9,"CIUDAD DE MÉXICO",12,"Tlalpan",1,"Tlalpan","182",2,"","JCPINEDAS@MEDICASUR.ORG.MX","","Fijo",19.29595122,-99.16161445,"2010-07"
"92",6307135,"HOLIDAY INN CIUDAD DE MÉXICO PLAZA DALI","HOTELERA PLAZA DALI SA DE CV",721111,"Hoteles con otros servicios integrados","0 a 5 personas","EJE VIAL","1 NORTE  AVENIDA HANGARES DE AVIACIÓN FUERZA AÉREA MEXICANA","CIRCUITO","BICENTENARIO  BOULEVARD PUERTO AÉREO","CALLE","SANTOS DUMONT","AVENIDA","VÍA TAPO  602",0,"SN","","",NA,"","COLONIA","PEÑÓN DE LOS BAÑOS","","","",15620,9,"CIUDAD DE MÉXICO",17,"Venustiano Carranza",1,"Venustiano Carranza","140",1,"","CONTA@HIMEXDALIAEROPUERTO.MX","","Fijo",19.41772848,-99.07849463,"2010-07"
"93",6810207,"HOLIDAY INN EXPRESS AT WTC","HOTEL HISTORICO IG SA DE CV",721111,"Hoteles con otros servicios integrados","51 a 100 personas","CALLE","DAKOTA","CALLE","ALTADENA","CALLE","ARIZONA","CALLE","CHICAGO",95,"","","",NA,"","COLONIA","NAPOLES","","","",3810,9,"CIUDAD DE MÉXICO",14,"Benito Juárez",1,"Benito Juárez","204",10,"","RECEPCIOJN@HOLIDAYEXPRESSWTC.COM","","Fijo",19.39533541,-99.17460056,"2017-11"
"94",6736645,"HOLIDAY INN EXPRESS REFORMA","HOTELES Y RESTAURANTES UNIDOS SA DE CV",721111,"Hoteles con otros servicios integrados","0 a 5 personas","AVENIDA","PASEO DE LA REFORMA","CALLE","NAPOLES","CALLE","HAVRE","CALLE","HAMBURGO",208,"","","",NA,"","COLONIA","JUAREZ","","","",6600,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","803",8,"","CONTABILIDAD@EXPRESSREFORMA.COM","WWW.IHG.COM","Fijo",19.42932502,-99.16160575,"2016-10"
"95",6258139,"HOLIDAY INN MEXICO COYOACAN","DEUTSCHE BANK MÉXICO SA IBM DIVISION FIDUCIARIA",721111,"Hoteles con otros servicios integrados","101 a 250 personas","CALZADA","CALZADA DE TLALPAN","CALLE","EMPERADORES","EJE VIAL","7-A SUR (GENERAL EMILIANO ZAPATA)","AVENIDA","REPÚBLICAS",1507,"","","",NA,"","COLONIA","PORTALES SUR","","","",3300,9,"CIUDAD DE MÉXICO",14,"Benito Juárez",1,"Benito Juárez","1005",34,"","","","Fijo",19.363235,-99.14293575,"2010-07"
